"","Id_Estacion","Periodo","null","ENERO","FEBRERO","MARZO","ABRIL","MAYO","JUNIO","JULIO","AGOSTO","SEPTIEMBRE","OCTUBRE","NOVIEMBRE","DICIEMBRE","TOTAL","Periodo2"
"743","15161","5110",NA,"17.2","11.2","7.5","14.4","67.8","157.4","130.6","125.1","138.5","74.5","27","9.8","781","1951 - 2010"
"744","15161","7100",NA,"19","12","7.6","15.9","70.5","167.2","136.3","129.2","140.9","78","29.7","10.8","817.1","1971 - 2000"
"745","15163","5110",NA,"9.3","4.2","12.9","37.5","77.9","95.1","128.6","144.6","91.9","49.1","15.6","5.2","671.9","1951 - 2010"
"746","15164","5110",NA,"14","8.7","12.1","31.7","63.4","139.3","153.9","140.4","113.3","53.3","10.5","6.9","747.5","1951 - 2010"
"747","15164","7100",NA,"14.5","10.7","12.7","26","64.7","135.3","144.6","128","98.8","53.5","11.6","7.1","707.5","1971 - 2000"
"748","15164","8110",NA,"11.6","12.3","12.2","27.9","63.8","142.6","153.4","131.9","99.4","41.7","8.8","6.8","712.4","1981 - 2010"
"749","15165","5110",NA,"18.9","14.3","5","9.8","46.1","168.3","206","203.9","188.8","79.1","12.5","2.5","955.2","1951 - 2010"
"750","15166","5110",NA,"19.7","7.6","5.1","13.8","58.2","178.2","209.1","217.6","208.3","66.6","14.5","5.7",NA,"1951 - 2010"
"751","15166","7100",NA,"18.8","8.5","3.2","8.4","51.7","166.2","226.4","232.2","220.1","69.1","14.9","5.7",NA,"1971 - 2000"
"752","15166","8110",NA,"15.1","13.1","4.9","11.8","70.4","188.6","346.8","348.3","359.6","60.3","21.8","6.3",NA,"1981 - 2010"
"753","15167","5110",NA,"9.9","7.1","9.2","25.9","50.7","94.1","118.2","104.1","85.2","43.5","9.2","4.8","561.9","1951 - 2010"
"754","15167","7100",NA,"8.5","7.3","9.9","23.4","53.2","93","125.8","95.8","89.2","43.5","9.3","4.1","563","1971 - 2000"
"755","15167","8110",NA,"7.7","10.7","9.2","23.3","45.6","92.8","124.3","98.5","85.4","34.4","4.4","2.9","539.2","1981 - 2010"
"756","15170","5110",NA,"12.1","7.7","14.5","30.3","54.2","104.8","125.5","114.1","91.5","46.2","11.9","5.7","618.5","1951 - 2010"
"757","15170","7100",NA,"11.9","6.7","13","27","47.8","108.3","125","110.9","89.2","46","11.9","6.6","604.3","1971 - 2000"
"758","15170","8110",NA,"11.4","8.8","12.1","28.9","47","103.8","125.2","115.7","85.3","44.3","11","5.1","598.6","1981 - 2010"
"759","15173","5110",NA,"10.1","4.6","5.2","16.1","53.5","235.6","234.3","282.7","262.3","86.6","19.4","6.9",NA,"1951 - 2010"
"760","15173","7100",NA,"8.9","4.8","7.1","20.1","53.4","247.8","244.6","298.9","260.9","98.4","18.2","9.1",NA,"1971 - 2000"
"761","15173","8110",NA,"11.1","5.8","3.6","15","50.8","228.6","231.1","259.1","259.3","89.9","18.4","3.1",NA,"1981 - 2010"
"762","15174","5110",NA,"21.9","11.5","17.9","35.4","80.2","173.9","242.2","204.2","183.2","83.8","18.9","16.5",NA,"1951 - 2010"
"763","15174","7100",NA,"30.3","14.7","9.9","21.7","69.5","152.7","201.7","175.1","149.1","96.7","23.2","15.3","959.9","1971 - 2000"
"764","15174","8110",NA,"20.2","11.2","12.6","17.1","57.9","134.5","202.1","186.1","166.9","90.4","17.2","7.6","923.8","1981 - 2010"
"765","15178","5110",NA,"22.9","5.2","0.9","4.6","56.3","183.1","194.5","148.1","177.7","87.2","17.3","11.7","909.5","1951 - 2010"
"766","15178","7100",NA,"22.9","5.2","0.9","4.6","56.3","183.1","194.5","148.1","177.7","87.2","17.3","11.7","909.5","1971 - 2000"
"767","15180","5110",NA,"10.6","6.1","6.7","19.8","69.5","189","174.8","172.2","174.8","68.6","11.2","5.5","908.8","1951 - 2010"
"768","15180","7100",NA,"15.4","15.2","5.2","19.1","69.3","186","186.3","171.2","167.6","55.4","13.6","9.1","913.4","1971 - 2000"
"769","15183","5110",NA,"9.7","12.3","21.2","36.1","69.8","119.2","105","117.2","91.6","54.4","9.8","5.6","651.9","1951 - 2010"
"770","15183","7100",NA,"21.9","5.8","3.9","16.9","58.3","151.9","196.9","210.7","133.1","62","15","8.6","885","1971 - 2000"
"771","15183","8110",NA,"17.5","11.1","7.1","15.3","61.8","155.5","213.3","212.4","146.6","51","12.7","10.9","915.2","1981 - 2010"
"772","15184","5110",NA,"20.3","9.1","14","30.8","90.5","262","216","221","241.2","73","25.3","11.8",NA,"1951 - 2010"
"773","15184","7100",NA,"22.2","12.5","8.5","29.8","79.7","252","253.9","253.3","240.8","91.9","29.4","9",NA,"1971 - 2000"
"774","15184","8110",NA,"13.5","10.1","7.4","25.2","78.2","228.5","216.8","245.2","229.5","79.6","19.5","6.6",NA,"1981 - 2010"
"775","15185","5110",NA,"16","14.4","9.1","31.1","55.7","112.5","146.5","119.8","118.9","55.4","12.5","9.8","701.7","1951 - 2010"
"776","15185","7100",NA,"13.9","9.2","9.6","24.8","57.5","112.2","143.2","119.4","103.2","47.4","12.1","12.2","664.7","1971 - 2000"
"777","15185","8110",NA,"15.8","16.3","8.7","33.6","52.4","116.2","140.2","116.2","119.5","57.5","13.6","9.9","699.9","1981 - 2010"
"778","15187","5110",NA,"7.8","6.1","13.9","31.9","57.4","87.3","107.3","103.7","77.2","143","9.5","5.4","650.5","1951 - 2010"
"779","15187","7100",NA,"13.4","10.2","10.8","27.8","62.2","128","176.6","156.9","135.3","63.4","14.8","9.8","809.2","1971 - 2000"
"780","15187","8110",NA,"14.9","13.6","11.3","25.7","55.6","136.1","182.1","146.1","140.2","72.9","15.9","7.5","821.9","1981 - 2010"
"781","15188","5110",NA,"19.4","10","11.4","25.2","65.3","131.9","162","158.2","114.7","61.1","14.9","12.3","786.4","1951 - 2010"
"782","15188","7100",NA,"12","7.2","14.2","30.9","62.4","108","142.2","108.3","80.4","51","11.1","7","634.7","1971 - 2000"
"783","15189","5110",NA,"7.5","6.5","11","37.7","51.1","103.9","125.4","114.6","91.5","49.8","7.5","7.5","614","1951 - 2010"
"784","15189","7100",NA,"11.8","9.4","8.8","21.9","58.5","142.3","172.6","145.3","118.6","71.1","15.2","7.6","783.1","1971 - 2000"
"785","15189","8110",NA,"12.2","12.7","9.1","20.6","51.3","134.3","160.8","143.9","124.4","70.4","15.9","2.4","758","1981 - 2010"
"786","15190","5110",NA,"9.5","9.5","7.5","16.6","39.5","79.9","103.4","101.5","71.8","35.9","8.3","5.8","489.2","1951 - 2010"
"787","15190","7100",NA,"12.9","9.5","8.8","22.8","61.4","130","173.4","139.7","113.3","69.8","14.9","9.6","766.1","1971 - 2000"
"788","15190","8110",NA,"12.9","11.6","7.4","22.3","56.6","117.6","177.7","138.2","113.6","69.9","17.4","5.7","750.9","1981 - 2010"
"789","15191","5110",NA,"13.2","3.9","2.5","4.6","60.7","236.9","217","194","176.7","103.2","26.2","2.9",NA,"1951 - 2010"
"790","15191","7100",NA,"13.2","3.9","2.5","4.6","60.7","236.9","217","194","176.7","103.2","26.2","2.9",NA,"1971 - 2000"
"791","15192","5110",NA,"13.6","7.9","10","26.9","65.3","165.3","221.5","191.7","138.3","86.9","20.2","13.4","961","1951 - 2010"
"792","15192","7100",NA,"11.5","8.2","9.5","23","63.9","115.6","133.6","122.3","92","61.8","15.1","8","664.5","1971 - 2000"
"793","15192","8110",NA,"10.8","12.2","7.9","24.5","51.8","110.1","127.7","118","102.8","61.5","14.8","4.5","646.6","1981 - 2010"
"794","15193","5110",NA,"9.7","10.3","11.5","29.6","87.6","184.7","260.2","268.7","194.2","75.2","24.4","8.1",NA,"1951 - 2010"
"795","15193","7100",NA,"9.1","8.7","9.7","25.2","64.5","130.4","155","129.6","105.6","42.6","13.2","9.4","703","1971 - 2000"
"796","15193","8110",NA,"12.9","12.6","8.5","28.2","61","122.6","156.5","120.8","103.9","43.5","12.2","7.4","690.1","1981 - 2010"
"797","15194","5110",NA,"15.8","11.5","7.9","25.5","58.4","131.3","158.1","155.8","125.4","72.9","17.2","14.1","793.9","1951 - 2010"
"798","15194","7100",NA,"21.2","11.3","4.8","21.4","70.1","135.5","222.9","169.9","122.9","59","12.9","8.6","860.5","1971 - 2000"
"799","15196","5110",NA,"20.6","14.2","18.7","32.2","74","195.7","207.5","194.8","165.2","65.3","15.5","11",NA,"1951 - 2010"
"800","15196","7100",NA,"18.6","7.5","13.7","37.7","73.6","114.1","182.9","171.1","114.2","54.8","14.5","14","816.7","1971 - 2000"
"801","15197","5110",NA,"14.5","6.7","8.7","12.6","54.4","131.6","196.8","192.4","124.7","68.9","15.8","13.3","840.4","1951 - 2010"
"802","15197","7100",NA,"17.7","10","6","14.2","61.2","153.8","209.3","207.7","123.9","79.3","17.3","13.1","913.5","1971 - 2000"
"803","15197","8110",NA,"10.2","5.1","10.2","10.2","53.2","121.6","195.8","184.2","115.8","62.3","13","11.1","792.7","1981 - 2010"
"804","15199","5110",NA,"12.9","10.3","9.5","22","50.4","110.7","151.4","151.6","109","53","17.3","9.8","707.9","1951 - 2010"
"805","15199","7100",NA,"21.7","10.8","9.2","21.9","72.5","180.3","195.1","172.7","141.1","81","17.9","14","938.2","1971 - 2000"
"806","15199","8110",NA,"15.1","11.9","10.9","20.5","58.2","167.3","183.8","155.7","135.5","73","18.3","8.9","859.1","1981 - 2010"
"807","15200","5110",NA,"11.8","5.4","2.8","5.1","51.6","291.2","283.8","328.5","286.8","74.2","11.2","6",NA,"1951 - 2010"
"808","15200","7100",NA,"14.2","9","2.8","3.3","39.5","265.5","283.6","273.3","232.6","69.7","13.2","5.7",NA,"1971 - 2000"
"809","15201","5110",NA,"24.8","15.4","12.6","27.7","71","165.6","193.5","165.5","155.2","71.1","16.1","10.7","929.2","1951 - 2010"
"810","15201","7100",NA,"13.9","9","13.2","24.9","64.5","144.3","156.5","153.1","119.6","59","18.5","15.7","792.2","1971 - 2000"
"811","15201","8110",NA,"13.4","10.9","12.5","24.6","66.1","149.1","168.6","163.7","132.7","55.5","19.1","10.2","826.4","1981 - 2010"
"812","15203","5110",NA,"17.2","11.2","7.5","14.4","67.8","157.4","130.6","125.1","138.5","74.5","27","9.8","781","1951 - 2010"
"813","15203","7100",NA,"12.7","9.9","14.8","24.4","70.8","146.9","155.3","136.9","119.2","54.4","14.2","12.9","772.4","1971 - 2000"
"814","15203","8110",NA,"11.7","11.7","14.4","27.6","72.4","147.5","159.1","152.8","130.5","53.2","13.6","10.8","805.3","1981 - 2010"
"815","15205","5110",NA,"9.3","4.2","12.9","37.5","77.9","95.1","128.6","144.6","91.9","49.1","15.6","5.2","671.9","1951 - 2010"
"816","15205","7100",NA,"24.3","21.8","10.9","34.7","55.7","133.3","155.8","136.7","111.7","76","15.1","11.5","787.5","1971 - 2000"
"817","15205","8110",NA,"22","32","12.3","35.1","54.9","132.7","149.6","127.4","114.4","64.7","13.3","7.5","765.9","1981 - 2010"
"818","15208","5110",NA,"14","8.7","12.1","31.7","63.4","139.3","153.9","140.4","113.3","53.3","10.5","6.9","747.5","1951 - 2010"
"819","15208","7100",NA,"19.9","14.5","10.8","28.8","71.7","125.7","146.9","140.2","102.8","65.2","13.2","17.1","756.8","1971 - 2000"
"820","15209","5110",NA,"18.9","14.3","5","9.8","46.1","168.3","206","203.9","188.8","79.1","12.5","2.5","955.2","1951 - 2010"
"821","15209","7100",NA,"8.5","11.1","9.5","31.3","71.8","162.8","231.4","190.3","148.6","75","8.9","7.8","957","1971 - 2000"
"822","15209","8110",NA,"8.2","12.9","7.2","31.4","76.7","172.1","238.4","181.7","140.1","66","10.6","5.1","950.4","1981 - 2010"
"823","15210","5110",NA,"19.7","7.6","5.1","13.8","58.2","178.2","209.1","217.6","208.3","66.6","14.5","5.7",NA,"1951 - 2010"
"824","15210","7100",NA,"8.6","9.4","18.9","28.9","52.7","95.6","96.2","94","86.8","45.8","11.4","6.4","554.7","1971 - 2000"
"825","15210","8110",NA,"8.2","10.5","19.3","29","47.6","95.8","99","87.4","101.7","40.9","6.8","3","549.2","1981 - 2010"
"826","15211","5110",NA,"9.9","7.1","9.2","25.9","50.7","94.1","118.2","104.1","85.2","43.5","9.2","4.8","561.9","1951 - 2010"
"827","15211","7100",NA,"12.7","6.7","13.9","26.8","74.6","162.6","162.3","152.6","131.7","58.7","12.6","13.5","828.7","1971 - 2000"
"828","15211","8110",NA,"10.9","8.8","13.3","32.8","71.4","148.2","154.7","169.2","146","49.6","15.1","8.9","828.9","1981 - 2010"
"829","15214","5110",NA,"20","2.3","2.3","5.9","57.8","196.2","197.6","182.4","143.9","87.1","17.4","9.8","922.7","1951 - 2010"
"830","15214","7100",NA,"20","2.3","2.3","5.9","57.8","196.2","197.6","182.4","143.9","87.1","17.4","9.8","922.7","1971 - 2000"
"831","15216","5110",NA,"10.1","4.6","5.2","16.1","53.5","235.6","234.3","282.7","262.3","86.6","19.4","6.9",NA,"1951 - 2010"
"832","15216","7100",NA,"8.5","12.8","23.3","36.5","64.9","98.1","93.8","83.8","83.8","34","12.3","7.9","559.7","1971 - 2000"
"833","15217","5110",NA,"14.5","15.2","14.1","25.3","66.2","133.1","155.7","142.4","126.7","76.2","20.6","8.7","798.7","1951 - 2010"
"834","15217","7100",NA,"13.5","14.3","15.5","27.1","69.3","135.3","146.2","144.7","122.6","71.8","16.1","10.6","787","1971 - 2000"
"835","15217","8110",NA,"14.4","14.6","10.9","25.9","66.5","137.4","153.7","138.7","128.6","80.7","22.6","7.6","801.6","1981 - 2010"
"836","15218","5110",NA,"20.2","2.7","0.1","0","20.7","224.2","261.5","213","222","63.4","14.8","3.3",NA,"1951 - 2010"
"837","15218","7100",NA,"20.2","2.7","0.1","0","20.7","224.2","261.5","213","222","63.4","14.8","3.3",NA,"1971 - 2000"
"838","15219","5110",NA,"16.1","3.8","4.3","4.3","50.9","174","194.5","181.7","190.8","66","15.6","8.1","910.1","1951 - 2010"
"839","15219","7100",NA,"16.1","3.8","4.3","4.3","50.9","174","194.5","181.7","190.8","66","15.6","8.1","910.1","1971 - 2000"
"840","15223","5110",NA,"8.5","3.3","2.8","9","37.4","130","137.8","153.8","115.3","42.2","11.4","9.1","660.6","1951 - 2010"
"841","15223","7100",NA,"11.2","4.1","4","12.7","37.6","131","139.5","141.4","100.2","50.4","8.9","14.4","655.4","1971 - 2000"
"842","15223","8110",NA,"4.9","3.5","1.2","3","32.4","123.5","132.1","145.5","115.7","40.7","10.6","8.4","621.5","1981 - 2010"
"843","15225","5110",NA,"14.6","15.1","13.3","24.4","62.8","124.1","160.1","127.5","129.1","71.8","17.5","14.3","774.6","1951 - 2010"
"844","15225","7100",NA,"14.7","15.9","11.9","24.3","68.1","128.7","144.8","126.8","125.4","70.6","19.4","19","769.6","1971 - 2000"
"845","15225","8110",NA,"14.6","9.8","12.4","23.2","61.7","124.3","165.8","126.3","119.8","70.5","16","9.9","754.3","1981 - 2010"
"846","15229","5110",NA,"18.9","24.4","12.4","29.6","84.2","149.5","141.3","122.1","133.8","50.4","22.5","19.5","808.6","1951 - 2010"
"847","15229","8110",NA,"14.7","23","10.7","27.8","82.1","153.8","129.4","116.2","130.4","49.9","24.7","17.3","780","1981 - 2010"
"848","15231","5110",NA,"29.4","28.7","23.7","44.9","91.9","261.9","304.9","297","277.1","116.2","37.7","14.5",NA,"1951 - 2010"
"849","15231","7100",NA,"28.5","23.7","26.3","44.9","102.3","263.1","313.6","293.8","260.3","110.3","38.9","17.2",NA,"1971 - 2000"
"850","15231","8110",NA,"24.3","27.2","23.3","45.7","95.4","257.8","307.7","292.5","275.9","116.5","36.1","13.4",NA,"1981 - 2010"
"851","15232","5110",NA,"21.5","10.5","6.8","32.5","70.6","140.7","201.2","214.2","144.7","61.1","20.1","10.6","934.5","1951 - 2010"
"852","15232","7100",NA,"21.5","10.5","6.8","32.5","70.6","140.7","201.2","214.2","144.7","61.1","20.1","10.6","934.5","1971 - 2000"
"853","15233","5110",NA,"17.3","10.5","11.7","27.2","60","147.2","168.8","141.3","134.1","73.6","19.3","13","824","1951 - 2010"
"854","15233","7100",NA,"19.5","10.4","11.6","25.5","64.2","152.7","166.6","135.7","125","78.1","22.9","16.9","829.1","1971 - 2000"
"855","15233","8110",NA,"15.1","10","12","27.8","61.5","152.9","172.9","139.5","136.7","75.3","19.4","10.7","833.8","1981 - 2010"
"856","15236","5110",NA,"19.8","14.2","13.3","29.5","66","159","191.8","179.5","132.8","72.2","17","12.9","908","1951 - 2010"
"857","15236","7100",NA,"13.7","15","11.9","24.8","66.9","159.9","184.2","153.2","111.2","69","13.9","15.2","838.9","1971 - 2000"
"858","15236","8110",NA,"16.1","12.6","13.4","28","66.1","163.8","197.8","183.1","135.1","73.8","17.8","10.8","918.4","1981 - 2010"
"859","15238","5110",NA,"19","14.6","10","28.7","59.3","142.3","202.6","182.6","152","75.1","17.7","13.6","917.5","1951 - 2010"
"860","15238","7100",NA,"16.9","9.3","7.8","22.9","60.3","129.6","173.4","161.8","130.8","66.9","18.6","16.1","814.4","1971 - 2000"
"861","15238","8110",NA,"17.5","15","10.3","29.2","58.8","145.4","209","186.8","155.7","75.4","18.4","11.9","933.4","1981 - 2010"
"862","15239","5110",NA,"14.6","14.9","8.5","22.8","50.2","104.5","155.3","163","103.6","42","12.5","9.7","701.6","1951 - 2010"
"863","15239","7100",NA,"14.9","10.7","8.8","25.7","50.8","100.7","168.9","161.8","102.6","49","11.8","12","717.7","1971 - 2000"
"864","15239","8110",NA,"11.8","15.7","9.2","22.6","50.4","106","158.1","164.1","101.5","39.9","9.9","7.8","697","1981 - 2010"
"865","15240","5110",NA,"17.9","11","14.4","34","79","148.4","177.1","176","135.6","50.4","18","12","873.8","1951 - 2010"
"866","15240","7100",NA,"14.7","10.7","13.8","31.1","76.7","152.7","170.9","177.2","127.8","47","17.9","15.8","856.3","1971 - 2000"
"867","15240","8110",NA,"12.7","10.1","14","34.5","79","149.5","178.3","175.9","134.7","53.4","17.7","11.7","871.5","1981 - 2010"
"868","15241","5110",NA,"21.7","7.6","13.1","5.4","49.4","179.9","188","170.5","192.9","99.6","22.7","6.3","957.1","1951 - 2010"
"869","15241","7100",NA,"25.3","4","15.3","5.7","51.8","189.4","177.3","163.7","184","90.9","22.8","6.5","936.7","1971 - 2000"
"870","15241","8110",NA,"19.2","8","14.1","5.5","51.3","182.7","189","171.7","196.7","103.2","23.9","5","970.3","1981 - 2010"
"871","15242","5110",NA,"21.1","8.8","10.1","38.6","82.5","209.7","200.2","192.3","172.8","71.6","15.9","10.1",NA,"1951 - 2010"
"872","15242","7100",NA,"21.1","8.8","10.1","38.6","82.5","209.7","200.2","192.3","172.8","71.6","15.9","10.1",NA,"1971 - 2000"
"873","15242","8110",NA,"15.4","7.7","10.3","37.7","86.8","218.6","203.1","181.8","167.1","76.7","14.8","9.1",NA,"1981 - 2010"
"874","15243","5110",NA,"15.4","5.9","10.8","34.4","55.7","129.4","194.4","247.7","143","83.8","33.3","16.7","970.5","1951 - 2010"
"875","15243","7100",NA,"15.4","5.9","10.8","34.4","55.7","129.4","194.4","247.7","143","83.8","33.3","16.7","970.5","1971 - 2000"
"876","15243","8110",NA,"9.6","6.1","11.3","31.6","57.9","130.2","201.7","253.3","153.8","85.9","35.3","12.6","989.3","1981 - 2010"
"877","15244","5110",NA,"18.6","18.6","8.5","19.9","42.1","128.5","177.8","174","128.7","68.9","12.1","9.2","806.9","1951 - 2010"
"878","15244","7100",NA,"16.2","11","8.2","22.4","45.4","137.4","178.9","172.8","121.5","68.5","12.2","11.1","805.6","1971 - 2000"
"879","15244","8110",NA,"16.7","18.4","8.3","19.7","41.8","125.5","175.9","174.2","124","65.8","11.6","8.4","790.3","1981 - 2010"
"880","15245","5110",NA,"16.7","16.2","7.8","18","49.6","132.7","178.7","156.3","136.7","71.3","19.6","11.8","815.4","1951 - 2010"
"881","15245","7100",NA,"17.6","12.6","7.5","19.3","53.2","134","182.1","165.4","135.8","76.4","19.7","15.3","838.9","1971 - 2000"
"882","15245","8110",NA,"13.8","15.5","7.8","17.4","48.6","133.6","181.6","153.6","136.9","73.7","18.7","9.8","811","1981 - 2010"
"883","15247","5110",NA,"23.1","15.6","10.8","21.6","54.1","152.6","206.5","165.5","132.6","62.8","14.5","20.1","879.8","1951 - 2010"
"884","15247","7100",NA,"23.1","15.6","10.8","21.6","54.1","152.6","206.5","165.5","132.6","62.8","14.5","20.1","879.8","1971 - 2000"
"885","15248","5110",NA,"8","7.1","5.6","16.8","70.5","197.9","182.9","173.1","195.1","72.1","17.2","4.9","951.2","1951 - 2010"
"886","15248","7100",NA,"8.2","4.7","3.8","17.1","73.6","196.1","181.2","167","183.2","61.6","13.3","6.8","916.6","1971 - 2000"
"887","15248","8110",NA,"8.3","6.8","6","17","71.2","202.7","183.2","174.3","196.8","76","17.2","4.3","963.8","1981 - 2010"
"888","15251","5110",NA,"16.8","16.2","10.9","17.8","50.4","121.5","163.2","142.6","120.9","65.3","18.7","11.1","755.4","1951 - 2010"
"889","15251","7100",NA,"16.3","10.8","11.3","16.8","50","114.6","146.8","140.5","104.7","60.9","19.1","13.3","705.1","1971 - 2000"
"890","15251","8110",NA,"15.5","15.8","11.2","17.8","51.2","123.5","166.5","145.2","124.5","65.5","18","8.8","763.5","1981 - 2010"
"891","15252","5110",NA,"20","12.7","9.9","22.7","73.3","184.3","211.9","172.3","148.1","68.5","20.1","7.1","950.9","1951 - 2010"
"892","15252","8110",NA,"14.7","14.1","11.2","24.6","68.2","190.2","214.1","171.6","144.7","69.2","16","5","943.6","1981 - 2010"
"893","15253","5110",NA,"13.5","15.5","9.2","12.4","64.6","198.1","173.2","158.9","178.4","71.7","27.5","7.9","930.9","1951 - 2010"
"894","15253","7100",NA,"13.5","15.5","9.2","12.4","64.6","198.1","173.2","158.9","178.4","71.7","27.5","7.9","930.9","1971 - 2000"
"895","15253","8110",NA,"5.7","16.4","9.9","12","68.9","194.9","175.7","157.5","179","73.1","26.1","8.5","927.7","1981 - 2010"
"896","15254","5110",NA,"11.7","9.7","10.5","25.8","88.3","214.1","191.8","189.1","202.5","83.4","24.7","8.1",NA,"1951 - 2010"
"897","15254","7100",NA,"10.3","9.4","8.2","25.3","83.3","229","198.8","195","200.2","84.7","21.5","10.3",NA,"1971 - 2000"
"898","15254","8110",NA,"11.7","9.7","10.5","25.2","89.2","214.3","193.2","187.8","203.2","82.7","24.5","8.4",NA,"1981 - 2010"
"899","15255","5110",NA,"15.3","15.3","11.6","23.9","75.1","178","174.2","158.5","162.3","68.7","20.8","7.2","910.9","1951 - 2010"
"900","15255","7100",NA,"16.9","18.4","12.9","27.9","83.5","213.7","204.1","183.5","181.6","83.8","17.7","9.6",NA,"1971 - 2000"
"901","15255","8110",NA,"15.3","15.3","11.6","22.4","73.8","176.2","173.5","157","162.8","68.3","20.8","7.5","904.5","1981 - 2010"
"902","15256","5110",NA,"8","10.1","9.5","24.3","78.1","237.1","280.9","284.1","278","90.2","16.3","7.9",NA,"1951 - 2010"
"903","15256","7100",NA,"7","10.9","5.2","24.9","72.6","246.3","270.3","277.5","239.6","81.3","13.8","9.9",NA,"1971 - 2000"
"904","15256","8110",NA,"8","10.1","9.5","24.3","78.1","236","279","279.9","279","90.8","16.6","8.1",NA,"1981 - 2010"
"905","15259","5110",NA,"17","12.9","19.7","25","129.8","227.8","240.1","245.8","264.7","118.4","26.7","11.8",NA,"1951 - 2010"
"906","15259","7100",NA,"20","15.2","19.7","26.2","135.5","243.1","237.8","253.9","255.3","105.8","24.4","13",NA,"1971 - 2000"
"907","15259","8110",NA,"12.8","12.8","21.1","22.3","127.6","231.3","243.3","247.1","265.8","117.7","26.7","11.3",NA,"1981 - 2010"
"908","15260","5110",NA,"16.4","14.8","10.9","25.7","51.8","111.5","162.4","131.1","117.4","63.7","17.6","7","730.3","1951 - 2010"
"909","15260","7100",NA,"16.8","10.7","11","27.3","55.9","118.7","163","128.1","106.2","63.3","16.9","9.4","727.3","1971 - 2000"
"910","15260","8110",NA,"15.1","14.2","11","25.3","52.5","114.1","161.9","131.2","118.8","64.9","18.1","4.8","731.9","1981 - 2010"
"911","15261","5110",NA,"12.6","15.6","8.6","13.4","44.4","124.4","170.6","154.1","139.5","63.2","15.4","4.5","766.3","1951 - 2010"
"912","15261","7100",NA,"12.1","6.1","6.4","15.9","42.3","119.2","166.8","146.6","124.4","63.4","15.9","5","724.1","1971 - 2000"
"913","15261","8110",NA,"12.9","16.2","9","12.7","46.8","126.2","175.7","158.9","135.1","66.2","15","4.6","779.3","1981 - 2010"
"914","15263","5110",NA,"5.1","9.2","11","21.8","38.9","114.6","132.6","100.6","97.8","56.1","12.4","1.4","601.5","1951 - 2010"
"915","15263","8110",NA,"5.1","9.2","11","21.8","38.9","114.6","132.6","100.6","97.8","56.1","12.4","1.4","601.5","1981 - 2010"
"916","15264","5110",NA,"9","12.9","9.1","21.5","32.3","85.4","151.9","135.2","107.6","47.4","20","8.2","640.5","1951 - 2010"
"917","15264","7100",NA,"7.2","6.9","9","18.1","35.3","83.9","133.1","106","85","45.5","13.5","10.6","554.1","1971 - 2000"
"918","15264","8110",NA,"9","12.9","9.1","21.5","32.3","85.4","151.9","135.2","107.6","47.6","20.5","8.5","641.5","1981 - 2010"
"919","15265","5110",NA,"24.9","21.8","10.3","15","70","163.3","215.6","181.7","150.3","77.6","15.2","10.7","956.4","1951 - 2010"
"920","15265","7100",NA,"20.7","17","8.4","15.5","74.3","168.2","221.8","171.4","141.9","79.4","14.9","14.4","947.9","1971 - 2000"
"921","15265","8110",NA,"24.9","21.8","10.3","15","70","163.3","215.6","181.7","150.3","77.6","15.2","10.7","956.4","1981 - 2010"
"922","15266","5110",NA,"10.8","12.8","10.8","33.3","76.3","142.8","173.3","166.5","140","53.3","16.3","8.5","844.7","1951 - 2010"
"923","15266","7100",NA,"10.7","12.4","10.7","24.7","71.6","146.5","169","167.8","128.7","55.5","17.3","8.5","823.4","1971 - 2000"
"924","15266","8110",NA,"10.8","12.8","10.8","33.3","76.3","142.8","174.6","164.9","140.9","52.8","15.4","9.2","844.6","1981 - 2010"
"925","15267","5110",NA,"17.7","21.1","12.3","22.5","58.9","146.1","204.7","162.1","135.3","70.2","17.9","10.9","879.7","1951 - 2010"
"926","15267","7100",NA,"18.3","18.5","11.1","25.8","57.6","144","193.8","163","128","65.1","20.4","13.6","859.2","1971 - 2000"
"927","15267","8110",NA,"17.7","21.1","12.3","22.5","58.9","146.1","204.7","162.1","135.3","70.2","17.9","10.9","879.7","1981 - 2010"
"928","15268","5110",NA,"7.4","6.1","12.9","28.1","51.2","114.9","133.5","123.4","96.7","46","9.7","2.8","632.7","1951 - 2010"
"929","15268","8110",NA,"7.4","6.1","12.9","28.1","51.2","114.9","133.5","123.4","96.7","46","9.7","2.8","632.7","1981 - 2010"
"930","15270","5110",NA,"7.5","7.3","6.6","25.3","89.7","208.2","182.2","186.4","181.2","74.9","15.6","5.9","990.8","1951 - 2010"
"931","15270","7100",NA,"5.1","8.3","4.6","24.8","87.7","197.7","175.4","187.5","160.1","74.1","12.3","7","944.6","1971 - 2000"
"932","15270","8110",NA,"7.5","7.3","6.6","25.3","89.7","208.2","182.2","186.4","181.2","74.9","16.2","6.2","991.7","1981 - 2010"
"933","15272","5110",NA,"11.9","12.8","7.9","17.6","70.1","202.5","202.9","195.5","183.8","78.5","18.9","4.1",NA,"1951 - 2010"
"934","15272","7100",NA,"11.5","9.8","5.9","16.1","60.2","202.8","185.6","196.1","167","71.3","19.4","4.9","950.6","1971 - 2000"
"935","15272","8110",NA,"11.9","12.8","7.9","17.6","70.1","202.5","202.9","195.5","183.8","78.5","19.5","4.3",NA,"1981 - 2010"
